WEO Country Group Code,WEO Subject Code,Country Group Name,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,Estimates Start After
510,PPPPC,ASEAN-5,"Gross domestic product per capita, current prices",,Purchasing power parity; international dollars,Units,,"1,643.28","1,875.63","2,023.36","2,151.11","2,277.29","2,327.74","2,447.60","2,626.03","2,897.76","3,226.90","3,563.82","3,890.09","4,166.54","4,520.78","4,887.47","5,291.32","5,668.77","5,891.39","5,334.62","5,490.70","5,872.46","6,071.62","6,366.41","6,746.57","7,243.19","7,753.06","8,327.32","8,974.95","9,471.02","9,587.04","10,291.49","10,830.11","11,585.81","11,965.47","12,253.06","12,343.70","12,788.41","13,375.94","14,227.90","14,949.33","14,319.32","15,441.73","17,256.11","18,551.84","19,665.59","20,780.29","21,953.87","23,177.86","24,499.08",
510,NGAP_NPGDP,ASEAN-5,Output gap,,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PPPSH,ASEAN-5,Gross domestic product based on purchasing-power-parity (PPP) share of world total,"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Percent,,,3.17,3.317,3.43,3.497,3.494,3.412,3.469,3.572,3.717,3.92,4.096,4.294,4.122,4.36,4.561,4.748,4.91,4.894,4.331,4.312,4.345,4.358,4.444,4.503,4.539,4.562,4.579,4.622,4.713,4.826,4.927,4.961,5.108,5.097,5.096,5.093,5.141,5.162,5.233,5.309,5.229,5.12,5.225,5.312,5.396,5.47,5.546,5.625,5.708,
510,NID_NGDP,ASEAN-5,Investment,,Percent of GDP,,,30.678,34.315,33.649,35.104,31.6,31.011,29.727,30.781,32.03,35.338,37.938,38.447,36.524,33.771,34.366,35.444,35.146,34.114,23.534,20.367,25.545,24.593,24.053,24.213,25.306,25.81,25.207,24.955,28.172,25.046,28.002,28.269,29.832,29.337,28.705,27.689,28.189,28.673,28.933,27.917,25.695,27.135,26.857,26.935,26.826,27.186,27.361,27.664,28.073,
510,NGSD_NGDP,ASEAN-5,Gross national savings,,Percent of GDP,,,21.185,22.572,20.236,20.748,21.514,21.48,21.132,23.444,24.849,27.251,29.746,28.542,28.806,29.233,30.441,31.034,30.876,31.77,32.406,26.7,30.033,28.706,27.972,29.608,29.463,29.11,31.093,31.392,32.936,32.299,33.808,33.622,31.927,30.8,31.644,31.55,32.093,32.603,31.068,30.742,29.505,29.821,29.375,29.409,29.312,29.534,29.53,29.595,29.852,
510,PCPIPCH,ASEAN-5,"Inflation, average consumer prices",,Percent change,,,16.613,11.995,7.907,7.439,14.036,6.861,3.034,5.478,6.613,6.267,7.35,9.015,6.272,6.706,7.279,7.091,6.541,5.284,30.493,10.446,3.137,6.475,6.074,3.898,4.217,6.891,8.081,4.084,7.897,2.707,3.955,4.682,3.439,4.226,4.315,3.105,2.049,2.805,2.603,1.901,0.962,2.001,4.805,4.307,2.92,2.603,2.506,2.427,2.429,
510,PCPIEPCH,ASEAN-5,"Inflation, end of period consumer prices",,Percent change,,,n/a,n/a,n/a,n/a,13.545,3.881,4.728,6.322,5.182,6.959,9.622,8.242,4.713,7.249,7.544,7.31,5.265,7.784,38.598,1.855,5.918,6.395,5.335,3.233,4.748,10.146,4.741,4.268,7.136,2.613,4.948,3.832,3.295,5.122,4.625,1.795,2.138,2.683,2.302,1.881,1.003,2.441,5.773,3.366,2.697,2.669,2.409,2.515,2.342,
510,TRADEPCH,ASEAN-5,Trade volume of goods and services,,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,TM_RPCH,ASEAN-5,Volume of imports of goods and services,,Percent change,,,8.456,13.645,2.753,6.575,-1.253,-6.422,2.166,17.448,14.822,16.749,19.304,11.754,7.253,13.727,18.342,21.701,7.218,4.57,-14.127,0.382,22.483,-6.367,5.004,7.372,18.751,12.625,7.259,5.592,8.306,-15.516,17.2,8.57,5.253,3.388,1.595,0.898,1.69,9.046,8.072,-2.977,-9.12,15.364,4.911,7.881,7.06,5.879,5.434,4.843,3.798,
510,TMG_RPCH,ASEAN-5,Volume of imports of goods,,Percent change,,,18.128,15.882,3.671,8.707,-0.911,-8.554,3.62,17.567,22.901,16.713,17.797,11.356,6.67,12.907,19.309,20.299,6.688,4.227,-16.388,0.561,19.995,-7.911,4.857,6.987,19.797,13.009,7.346,4.63,7.99,-17.311,19.861,8.986,4.599,2.617,-0.603,-1.472,0.872,9.656,7.447,-4.243,-8.048,14.878,8.134,6.781,7.102,5.912,5.296,5.035,4.252,
510,TX_RPCH,ASEAN-5,Volume of exports of goods and services,,Percent change,,,8.304,-5.074,-3.193,7.5,10.871,-2.319,13.102,9.445,23.028,13.849,10.382,12.099,10.31,12.177,17.04,17.253,5.77,9.607,0.763,-0.516,15.511,-4.121,5.948,9.01,16.439,9.695,9.174,4.221,1.703,-8.648,14.033,8.659,0.583,2.92,3.289,2.764,2.139,8.116,5.348,-0.857,-6.059,13.123,2.498,6.999,6.407,4.95,4.749,4.22,3.228,
510,TXG_RPCH,ASEAN-5,Volume of exports of goods,,Percent change,,,11.972,-8.888,-4.548,8.312,15.088,-2.358,11.808,16.87,18.425,12.614,9.358,13.852,9.728,11.9,17.848,18.996,6.382,11.982,0.962,2.92,17.32,-4.3,5.333,10.731,15.706,9.16,8.247,2.663,1.287,-10.677,14.176,8.377,0.866,2.14,2.68,0.681,0.125,9.03,4.793,-2.935,-1.01,13.889,2.041,1.662,5.356,4.864,4.614,4.189,3.659,
510,TTPCH,ASEAN-5,Terms of trade of goods and services,,Percent change,,,0.912,13.376,1.793,-1.854,0.812,-1.614,-8.812,5.253,-5.676,0.989,2.039,0.196,-0.071,-0.173,1.786,2.096,1.645,-2.232,-1.078,2.791,1.74,-2.554,0.042,0.27,1.191,0.256,1.037,2.851,1.369,-1.833,0.427,-1.529,0.354,0.19,0.163,1.097,0.164,0.352,0.252,-0.944,-1.311,0.263,1.463,-0.403,0.634,0.691,0.596,0.163,0.252,
510,TTTPCH,ASEAN-5,Terms of trade of goods,,Percent change,,,5.936,15.523,2.575,-0.763,1.482,-2.235,-8.462,-1.144,4.396,0.015,-1.637,-1.39,-0.448,-0.116,2.174,1.4,0.49,-2.557,0.123,-5.198,0.801,-2.477,-0.012,0.588,0.251,0.127,1.479,2.604,0.982,-1.344,1.361,-1.739,-1.062,0.154,-0.163,0.921,0.51,-0.241,-2.174,-0.45,0.454,-1.712,2.994,1.13,1.086,0.649,0.451,0.437,0.367,
510,TXGM_D,ASEAN-5,Export price of manufactures,,"U.S. dollars; index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,TXGM_DPCH,ASEAN-5,Export price of manufactures,,U.S. dollars; annual percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,LUR,ASEAN-5,Unemployment rate,,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,LE,ASEAN-5,Employment,,"Index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,GGR_NGDP,ASEAN-5,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.89,18.281,18.908,18.09,17.846,17.169,19.356,18.417,18.704,18.69,18.804,19.166,18.934,19.799,17.788,17.67,18.77,19.217,19.076,18.71,18.099,17.618,17.365,17.835,17.785,16.806,16.984,17.433,17.085,17.035,17.148,17.319,17.438,17.519,
510,GGX_NGDP,ASEAN-5,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15.844,16.483,18.052,19.96,20.117,18.872,21.362,20.814,19.785,19.152,18.488,18.728,18.654,19.712,20.058,18.493,18.525,19.531,19.539,19.343,18.982,18.526,18.151,18.563,18.767,22.495,21.485,20.65,19.394,19.403,19.362,19.379,19.403,19.389,
510,GGXCNL_NGDP,ASEAN-5,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.045,1.798,0.856,-1.87,-2.27,-1.703,-2.006,-2.397,-1.081,-0.462,0.317,0.438,0.28,0.087,-2.269,-0.823,0.244,-0.313,-0.463,-0.634,-0.883,-0.908,-0.785,-0.728,-0.982,-5.689,-4.5,-3.218,-2.309,-2.368,-2.214,-2.06,-1.965,-1.871,
510,GGSB_NPGDP,ASEAN-5,General government structural balance,,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,GGXONLB_NGDP,ASEAN-5,General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.47,0.547,-0.135,0.812,1.183,2.082,2.209,0.77,1.184,-1.127,-0.472,0.386,-0.254,-0.196,-0.126,-0.175,-0.243,-0.381,0.012,-0.238,-3.91,-3.768,-2.05,-1.317,-1.011,-0.831,-0.721,-0.651,-0.61,
510,GGXWDN_NGDP,ASEAN-5,General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,GGXWDG_NGDP,ASEAN-5,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,66.795,65.23,62.313,59.594,57.561,52.986,46.995,46.577,43.943,46.447,44.751,43.517,44.959,45.017,45.102,46.502,46.591,47.135,48.373,50.132,61.62,66.12,63.33,63.597,63.205,62.804,62.552,62.299,61.983,
510,BCA,ASEAN-5,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.",U.S. dollars,Billions,,-2.959,-9.243,-14.536,-16.479,-7.762,-4.253,-2.866,-0.738,-0.33,-2.361,-10.904,-12.315,-6.717,-10.555,-7.265,-16.519,-16.321,-1.518,47.999,42.753,34.2,30.498,33.151,50.275,46.936,46.367,84.985,109.312,69.851,104.535,104.695,111.331,45.953,33.021,66.253,84.076,89.21,96.784,56.207,78.585,99.463,77.466,78.914,83.366,90.003,91.046,89.991,85.554,84.199,
510,BCA_NGDPD,ASEAN-5,Current account balance,,Percent of GDP,,,-1.418,-4.032,-6.077,-7.066,-3.196,-1.811,-1.252,-0.306,-0.118,-0.74,-3.001,-3.029,-1.457,-2.048,-1.235,-2.42,-2.152,-0.213,10.259,7.72,5.821,5.404,5.232,7.058,5.88,5.236,7.982,8.587,4.764,7.253,5.806,5.353,2.096,1.463,2.94,3.861,3.904,3.929,2.136,2.824,3.81,2.686,2.518,2.474,2.486,2.347,2.169,1.931,1.779,
510,BM,ASEAN-5,Imports of goods and services,,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,BX,ASEAN-5,Exports of goods and services,,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,BF,ASEAN-5,Financial account balance,,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,BFD,ASEAN-5,"Direct investment, net",,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,BFP,ASEAN-5,"Portfolio investment, net",,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,BFF,ASEAN-5,"Financial derivatives, net",,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,BFO,ASEAN-5,"Other investment, net",,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,BFRA,ASEAN-5,Change in reserves,,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,D,ASEAN-5,"External debt, total",,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,D_NGDPD,ASEAN-5,"External debt, total",,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,D_BX,ASEAN-5,"External debt, total",,Percent of exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DS,ASEAN-5,"External debt, total debt service",,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DS_NGDPD,ASEAN-5,"External debt, total debt service",,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DS_BX,ASEAN-5,"External debt, total debt service",,Percent of exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DSI,ASEAN-5,"External debt, total debt service, interest",,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DSI_NGDPD,ASEAN-5,"External debt, total debt service, interest",,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DSI_BX,ASEAN-5,"External debt, total debt service, interest",,Percent of exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DSP,ASEAN-5,"External debt, total debt service, amortization",,U.S. dollars,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DSP_NGDPD,ASEAN-5,"External debt, total debt service, amortization",,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,DSP_BX,ASEAN-5,"External debt, total debt service, amortization",,Percent of exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PALLFNFW,ASEAN-5,Commodity Price Index includes both Fuel and Non-Fuel Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PNFUELW,ASEAN-5,Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PINDUW,ASEAN-5,Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,POILAPSP,ASEAN-5,"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices West Texas Intermediate ( WTI ), Dated Brent ( Brent ), and Dubai Fateh ( Dubai ). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the  headline  oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,POILBRE,ASEAN-5,"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,POILDUB,ASEAN-5,"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,POILWTI,ASEAN-5,"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PNRGW,ASEAN-5,"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,POILAPSPW,ASEAN-5,"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices West Texas Intermediate ( WTI ), Dated Brent ( Brent ), and Dubai Fateh ( Dubai ). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the  headline  oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PNGASW,ASEAN-5,"Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PNGASEU,ASEAN-5,"Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PNGASJP,ASEAN-5,"Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PNGASUS,ASEAN-5,"Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PCOALW,ASEAN-5,Commodity Coal Price Index includes Australian and South African Coal,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PCOALAU,ASEAN-5,"Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PCOALSA,ASEAN-5,"Coal, South African export price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PFANDBW,ASEAN-5,Commodity Food and Beverage Price Index includes Food and Beverage Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PFOODW,ASEAN-5,"Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PCEREW,ASEAN-5,"Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PWHEAMT,ASEAN-5,"Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PMAIZMT,ASEAN-5,"Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PRICENPQ,ASEAN-5,"Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
